"kode_kec","kode_kab","kecamatan_value","kecamatan_display"
"9103020","9103","KECAMATAN_WONDIBOY","Kecamatan Wondiboy"
"9103021","9103","KECAMATAN_RASIEY","Kecamatan Rasiey"
"9103022","9103","KECAMATAN_KURI_WAMESA","Kecamatan Kuri Wamesa"
"9103030","9103","KECAMATAN_WASIOR","Kecamatan Wasior"
"9103040","9103","KECAMATAN_DUAIRI","Kecamatan Duairi"
"9103041","9103","KECAMATAN_ROON","Kecamatan Roon"
"9103050","9103","KECAMATAN_WINDESI","Kecamatan Windesi"
"9103051","9103","KECAMATAN_NIKIWAR","Kecamatan Nikiwar"
"9103060","9103","KECAMATAN_WAMESA","Kecamatan Wamesa"
"9103061","9103","KECAMATAN_ROSWAR","Kecamatan Roswar"
"9103070","9103","KECAMATAN_RUMBERPON","Kecamatan Rumberpon"
"9103071","9103","KECAMATAN_SOUG_JAYA","Kecamatan Soug Jaya"
"9104010","9104","KECAMATAN_FAFURWAR","Kecamatan Fafurwar"
"9104020","9104","KECAMATAN_BABO","Kecamatan Babo"
"9104021","9104","KECAMATAN_SUMURI","Kecamatan Sumuri"
"9104022","9104","KECAMATAN_AROBA","Kecamatan Aroba"
"9104023","9104","KECAMATAN_KAITARO","Kecamatan Kaitaro"
"9104030","9104","KECAMATAN_KURI","Kecamatan Kuri"
"9104040","9104","KECAMATAN_WAMESA","Kecamatan Wamesa"
"9104050","9104","KECAMATAN_BINTUNI","Kecamatan Bintuni"
"9104051","9104","KECAMATAN_MANIMERI","Kecamatan Manimeri"
"9104052","9104","KECAMATAN_TUHIBA","Kecamatan Tuhiba"
"9104053","9104","KECAMATAN_DATARAN_BEIMES","Kecamatan Dataran Beimes"
"9104060","9104","KECAMATAN_TEMBUNI","Kecamatan Tembuni"
"9104070","9104","KECAMATAN_ARANDAY","Kecamatan Aranday"
"9104071","9104","KECAMATAN_KAMUNDAN","Kecamatan Kamundan"
"9104072","9104","KECAMATAN_TOMU","Kecamatan Tomu"
"9104073","9104","KECAMATAN_WERIAGAR","Kecamatan Weriagar"
"9104080","9104","KECAMATAN_MOSKONA_SELATAN","Kecamatan Moskona Selatan"
"9104081","9104","KECAMATAN_MEYADO","Kecamatan Meyado"
"9104082","9104","KECAMATAN_MOSKONA_BARAT","Kecamatan Moskona Barat"
"9104090","9104","KECAMATAN_MERDEY","Kecamatan Merdey"
"9104091","9104","KECAMATAN_BISCOOP","Kecamatan Biscoop"
"9104092","9104","KECAMATAN_MASYETA","Kecamatan Masyeta"
"9104100","9104","KECAMATAN_MOSKONA_UTARA","Kecamatan Moskona Utara"
"9104101","9104","KECAMATAN_MOSKONA_TIMUR","Kecamatan Moskona Timur"
"9105110","9105","KECAMATAN_WARMARE","Kecamatan Warmare"
"9105120","9105","KECAMATAN_PRAFI","Kecamatan Prafi"
"9105141","9105","KECAMATAN_MANOKWARI_BARAT","Kecamatan Manokwari Barat"
"9105142","9105","KECAMATAN_MANOKWARI_TIMUR","Kecamatan Manokwari Timur"
"9105143","9105","KECAMATAN_MANOKWARI_UTARA","Kecamatan Manokwari Utara"
"9105144","9105","KECAMATAN_MANOKWARI_SELATAN","Kecamatan Manokwari Selatan"
"9105146","9105","KECAMATAN_TANAH_RUBU","Kecamatan Tanah Rubu"
"9105170","9105","KECAMATAN_MASNI","Kecamatan Masni"
"9105171","9105","KECAMATAN_SIDEY","Kecamatan Sidey"
"9106010","9106","KECAMATAN_INANWATAN","Kecamatan Inanwatan"
"9106011","9106","KECAMATAN_METEMANI","Kecamatan Metemani"
"9106020","9106","KECAMATAN_KOKODA","Kecamatan Kokoda"
"9106021","9106","KECAMATAN_KAIS","Kecamatan Kais"
"9106022","9106","KECAMATAN_KOKODA_UTARA","Kecamatan Kokoda Utara"
"9106023","9106","KECAMATAN_KAIS_DARAT","Kecamatan Kais Darat"
"9106060","9106","KECAMATAN_MOSWAREN","Kecamatan Moswaren"
"9106070","9106","KECAMATAN_TEMINABUAN","Kecamatan Teminabuan"
"9106071","9106","KECAMATAN_SEREMUK","Kecamatan Seremuk"
"9106072","9106","KECAMATAN_WAYER","Kecamatan Wayer"
"9106073","9106","KECAMATAN_KONDA","Kecamatan Konda"
"9106074","9106","KECAMATAN_SAIFI","Kecamatan Saifi"
"9106080","9106","KECAMATAN_SAWIAT","Kecamatan Sawiat"
"9106081","9106","KECAMATAN_FOKOUR","Kecamatan Fokour"
"9106082","9106","KECAMATAN_SALKMA","Kecamatan Salkma"
"9107061","9107","KECAMATAN_KLASO","Kecamatan Klaso"
"9107062","9107","KECAMATAN_SAENGKEDUK","Kecamatan Saengkeduk"
"9107100","9107","KECAMATAN_MAKBON","Kecamatan Makbon"
"9107101","9107","KECAMATAN_KLAYILI","Kecamatan Klayili"
"9107110","9107","KECAMATAN_BERAUR","Kecamatan Beraur"
"9107111","9107","KECAMATAN_KLAMONO","Kecamatan Klamono"
"9107112","9107","KECAMATAN_KLABOT","Kecamatan Klabot"
"9107113","9107","KECAMATAN_KLAWAK","Kecamatan Klawak"
"9107114","9107","KECAMATAN_BAGUN","Kecamatan Bagun"
"9107115","9107","KECAMATAN_KLASAFET","Kecamatan Klasafet"
"9107116","9107","KECAMATAN_MALABOTOM","Kecamatan Malabotom"
"9107118","9107","KECAMATAN_BOTAIN","Kecamatan Botain"
"9107119","9107","KECAMATAN_KONHIR","Kecamatan Konhir"
"9107120","9107","KECAMATAN_SALAWATI","Kecamatan Salawati"
"9107121","9107","KECAMATAN_MAYAMUK","Kecamatan Mayamuk"
"9107122","9107","KECAMATAN_SALAWATI_TIMUR","Kecamatan Salawati Timur"
"9107123","9107","KECAMATAN_HOBARD","Kecamatan Hobard"
"9107124","9107","KECAMATAN_BUK","Kecamatan Buk"
"9107130","9107","KECAMATAN_SEGET","Kecamatan Seget"
"9107131","9107","KECAMATAN_SEGUN","Kecamatan Segun"
"9107132","9107","KECAMATAN_SALAWATI_SELATAN","Kecamatan Salawati Selatan"
"9107133","9107","KECAMATAN_SALAWATI_TENGAH","Kecamatan Salawati Tengah"
"9107170","9107","KECAMATAN_AIMAS","Kecamatan Aimas"
"9107171","9107","KECAMATAN_MARIAT","Kecamatan Mariat"
"9107172","9107","KECAMATAN_SORONG","Kecamatan Sorong"
"9107180","9107","KECAMATAN_SAYOSA","Kecamatan Sayosa"
"9107181","9107","KECAMATAN_MAUDUS","Kecamatan Maudus"
"9107182","9107","KECAMATAN_WEMAK","Kecamatan Wemak"
"9107183","9107","KECAMATAN_SAYOSA_TIMUR","Kecamatan Sayosa Timur"
"9107184","9107","KECAMATAN_SUNOOK","Kecamatan Sunook"
"9108011","9108","KECAMATAN_MISOOL_SELATAN","Kecamatan Misool Selatan"
"9108012","9108","KECAMATAN_MISOOL_BARAT","Kecamatan Misool Barat"
"9108020","9108","KECAMATAN_MISOOL","Kecamatan Misool"
"9108021","9108","KECAMATAN_KOFIAU","Kecamatan Kofiau"
"9108022","9108","KECAMATAN_MISOOL_TIMUR","Kecamatan Misool Timur"
"9108023","9108","KECAMATAN_KEPULAUAN_SEMBILAN","Kecamatan Kepulauan Sembilan"
"9108031","9108","KECAMATAN_SALAWATI_UTARA","Kecamatan Salawati Utara"
"9108033","9108","KECAMATAN_SALAWATI_TENGAH","Kecamatan Salawati Tengah"
"9108034","9108","KECAMATAN_SALAWATI_BARAT","Kecamatan Salawati Barat"
"9108035","9108","KECAMATAN_BATANTA_SELATAN","Kecamatan Batanta Selatan"
"9108036","9108","KECAMATAN_BATANTA_UTARA","Kecamatan Batanta Utara"
"9108040","9108","KECAMATAN_WAIGEO_SELATAN","Kecamatan Waigeo Selatan"
"9108041","9108","KECAMATAN_TELUK_MAYALIBIT","Kecamatan Teluk Mayalibit"
"9108042","9108","KECAMATAN_MEOS_MANSAR","Kecamatan Meos Mansar"
"9108043","9108","KECAMATAN_KOTA_WAISAI","Kecamatan Kota Waisai"
"9108044","9108","KECAMATAN_TIPLOL_MAYALIBIT","Kecamatan Tiplol Mayalibit"
"9108050","9108","KECAMATAN_WAIGEO_BARAT","Kecamatan Waigeo Barat"
"9108051","9108","KECAMATAN_WAIGEO_BARAT_KEPULAUAN","Kecamatan Waigeo Barat Kepulauan"
"9108060","9108","KECAMATAN_WAIGEO_UTARA","Kecamatan Waigeo Utara"
"9108061","9108","KECAMATAN_WARWARBOMI","Kecamatan Warwarbomi"
"9108062","9108","KECAMATAN_SUPNIN","Kecamatan Supnin"
"9108070","9108","KECAMATAN_KEPULAUAN_AYAU","Kecamatan Kepulauan Ayau"
"9108071","9108","KECAMATAN_AYAU","Kecamatan Ayau"
"9108080","9108","KECAMATAN_WAIGEO_TIMUR","Kecamatan Waigeo Timur"
"9109010","9109","KECAMATAN_FEF","Kecamatan Fef"
"9109011","9109","KECAMATAN_SYUJAK","Kecamatan Syujak"
"9109012","9109","KECAMATAN_ASES","Kecamatan Ases"
"9109013","9109","KECAMATAN_TINGGOUW","Kecamatan Tinggouw"
"9109020","9109","KECAMATAN_MIYAH","Kecamatan Miyah"
"9109021","9109","KECAMATAN_MIYAH_SELATAN","Kecamatan Miyah Selatan"
"9109022","9109","KECAMATAN_IRERES","Kecamatan Ireres"
"9109023","9109","KECAMATAN_WILHEM_ROUMBOUTS","Kecamatan Wilhem Roumbouts"
"9109030","9109","KECAMATAN_ABUN","Kecamatan Abun"
"9109040","9109","KECAMATAN_KWOOR","Kecamatan Kwoor"
"9109041","9109","KECAMATAN_TOBOUW","Kecamatan Tobouw"
"9109042","9109","KECAMATAN_KWESEFO","Kecamatan Kwesefo"
"9109050","9109","KECAMATAN_SAUSAPOR","Kecamatan Sausapor"
"9109051","9109","KECAMATAN_BIKAR","Kecamatan Bikar"
"9109060","9109","KECAMATAN_YEMBUN","Kecamatan Yembun"
"9109061","9109","KECAMATAN_BAMUSBAMA","Kecamatan Bamusbama"
"9109070","9109","KECAMATAN_KEBAR","Kecamatan Kebar"
"9109071","9109","KECAMATAN_KEBAR_TIMUR","Kecamatan Kebar Timur"
"9109072","9109","KECAMATAN_KEBAR_SELATAN","Kecamatan Kebar Selatan"
"9109073","9109","KECAMATAN_MANEKAR","Kecamatan Manekar"
"9109080","9109","KECAMATAN_SENOPI","Kecamatan Senopi"
"9109081","9109","KECAMATAN_MAWABUAN","Kecamatan Mawabuan"
"9109090","9109","KECAMATAN_AMBERBAKEN","Kecamatan Amberbaken"
"9109091","9109","KECAMATAN_MPUR","Kecamatan Mpur"
"9109092","9109","KECAMATAN_AMBERBAKEN_BARAT","Kecamatan Amberbaken Barat"
"9109100","9109","KECAMATAN_MUBARNI_/_ARFU","Kecamatan Mubarni / Arfu"
"9109110","9109","KECAMATAN_MORAID","Kecamatan Moraid"
"9109111","9109","KECAMATAN_SELEMKAI","Kecamatan Selemkai"
"9110010","9110","KECAMATAN_AITINYO_BARAT/ATHABU","Kecamatan Aitinyo Barat/Athabu"
"9110011","9110","KECAMATAN_AYAMARU_SELATAN_JAYA","Kecamatan Ayamaru Selatan Jaya"
"9110020","9110","KECAMATAN_AITINYO","Kecamatan Aitinyo"
"9110021","9110","KECAMATAN_AITINYO_TENGAH","Kecamatan Aitinyo Tengah"
"9110030","9110","KECAMATAN_AIFAT_SELATAN","Kecamatan Aifat Selatan"
"9110031","9110","KECAMATAN_AIFAT_TIMUR_SELATAN","Kecamatan Aifat Timur Selatan"
"9110040","9110","KECAMATAN_AIFAT","Kecamatan Aifat"
"9110050","9110","KECAMATAN_AITINYO_UTARA","Kecamatan Aitinyo Utara"
"9110051","9110","KECAMATAN_AITINYO_RAYA","Kecamatan Aitinyo Raya"
"9110060","9110","KECAMATAN_AYAMARU_TIMUR","Kecamatan Ayamaru Timur"
"9110061","9110","KECAMATAN_AYAMARU_TIMUR_SELATAN","Kecamatan Ayamaru Timur Selatan"
"9110070","9110","KECAMATAN_AYAMARU","Kecamatan Ayamaru"
"9110071","9110","KECAMATAN_AYAMARU_SELATAN","Kecamatan Ayamaru Selatan"
"9110072","9110","KECAMATAN_AYAMARU_JAYA","Kecamatan Ayamaru Jaya"
"9110073","9110","KECAMATAN_AYAMARU_TENGAH","Kecamatan Ayamaru Tengah"
"9110074","9110","KECAMATAN_AYAMARU_BARAT","Kecamatan Ayamaru Barat"
"9110080","9110","KECAMATAN_AYAMARU_UTARA","Kecamatan Ayamaru Utara"
"9110081","9110","KECAMATAN_AYAMARU_UTARA_TIMUR","Kecamatan Ayamaru Utara Timur"
"9110090","9110","KECAMATAN_MARE","Kecamatan Mare"
"9110091","9110","KECAMATAN_MARE_SELATAN","Kecamatan Mare Selatan"
"9110100","9110","KECAMATAN_AIFAT_UTARA","Kecamatan Aifat Utara"
"9110110","9110","KECAMATAN_AIFAT_TIMUR","Kecamatan Aifat Timur"
"9110111","9110","KECAMATAN_AIFAT_TIMUR_TENGAH","Kecamatan Aifat Timur Tengah"
"9110112","9110","KECAMATAN_AIFAT_TIMUR_JAUH","Kecamatan Aifat Timur Jauh"
"9111010","9111","KECAMATAN_TAHOTA","Kecamatan Tahota"
"9111020","9111","KECAMATAN_DATARAN_ISIM","Kecamatan Dataran Isim"
"9111030","9111","KECAMATAN_NENEI","Kecamatan Nenei"
"9111040","9111","KECAMATAN_MOMI_WAREN","Kecamatan Momi Waren"
"9111050","9111","KECAMATAN_RANSIKI","Kecamatan Ransiki"
"9111060","9111","KECAMATAN_ORANSBARI","Kecamatan Oransbari"
"9112010","9112","KECAMATAN_DIDOHU","Kecamatan Didohu"
"9112020","9112","KECAMATAN_SURUREY","Kecamatan Sururey"
"9112030","9112","KECAMATAN_ANGGI_GIDA","Kecamatan Anggi Gida"
"9112040","9112","KECAMATAN_MEMBEY","Kecamatan Membey"
"9112050","9112","KECAMATAN_ANGGI","Kecamatan Anggi"
"9112060","9112","KECAMATAN_TAIGE","Kecamatan Taige"
"9112070","9112","KECAMATAN_HINGK","Kecamatan Hingk"
"9112080","9112","KECAMATAN_MENYAMBOUW","Kecamatan Menyambouw"
"9112090","9112","KECAMATAN_CATUBOUW","Kecamatan Catubouw"
"9112100","9112","KECAMATAN_TESTEGA","Kecamatan Testega"
"9171010","9171","KECAMATAN_SORONG_BARAT","Kecamatan Sorong Barat"
"9171011","9171","KECAMATAN_SORONG_KEPULAUAN","Kecamatan Sorong Kepulauan"
"9171012","9171","KECAMATAN_MALADUM_MES","Kecamatan Maladum Mes"
"9171020","9171","KECAMATAN_SORONG_TIMUR","Kecamatan Sorong Timur"
"9171021","9171","KECAMATAN_SORONG_UTARA","Kecamatan Sorong Utara"
"9171022","9171","KECAMATAN_SORONG","Kecamatan Sorong"
"9171023","9171","KECAMATAN_SORONG_MANOI","Kecamatan Sorong Manoi"
"9171024","9171","KECAMATAN_KLAURUNG","Kecamatan Klaurung"
"9171025","9171","KECAMATAN_MALAIMSIMSA","Kecamatan Malaimsimsa"
"9171026","9171","KECAMATAN_SORONG_KOTA","Kecamatan Sorong Kota"
"9401010","9401","KECAMATAN_KIMAAM","Kecamatan Kimaam"
"9401011","9401","KECAMATAN_WAAN","Kecamatan Waan"
"9401012","9401","KECAMATAN_TABONJI","Kecamatan Tabonji"
"9401013","9401","KECAMATAN_ILWAYAB","Kecamatan Ilwayab"
"9401020","9401","KECAMATAN_OKABA","Kecamatan Okaba"
"9401021","9401","KECAMATAN_TUBANG","Kecamatan Tubang"
"9401022","9401","KECAMATAN_NGGUTI","Kecamatan Ngguti"
"9401023","9401","KECAMATAN_KAPTEL","Kecamatan Kaptel"
"9401030","9401","KECAMATAN_KURIK","Kecamatan Kurik"
"9401031","9401","KECAMATAN_MALIND","Kecamatan Malind"
"9401032","9401","KECAMATAN_ANIMHA","Kecamatan Animha"
"9401040","9401","KECAMATAN_MERAUKE","Kecamatan Merauke"
"9401041","9401","KECAMATAN_SEMANGGA","Kecamatan Semangga"
"9401042","9401","KECAMATAN_TANAH_MIRING","Kecamatan Tanah Miring"
"9401043","9401","KECAMATAN_JAGEBOB","Kecamatan Jagebob"
"9401044","9401","KECAMATAN_SOTA","Kecamatan Sota"
"9401045","9401","KECAMATAN_NAUKENJERAI","Kecamatan Naukenjerai"
"9401050","9401","KECAMATAN_MUTING","Kecamatan Muting"
"9401051","9401","KECAMATAN_ELIGOBEL","Kecamatan Eligobel"
"9401052","9401","KECAMATAN_ULILIN","Kecamatan Ulilin"
"9402110","9402","KECAMATAN_WAMENA","Kecamatan Wamena"
"9402111","9402","KECAMATAN_ASOLOKOBAL","Kecamatan Asolokobal"
"9402112","9402","KECAMATAN_WALELAGAMA","Kecamatan Walelagama"
"9402113","9402","KECAMATAN_TRIKORA","Kecamatan Trikora"
"9402114","9402","KECAMATAN_NAPUA","Kecamatan Napua"
"9402115","9402","KECAMATAN_WALAIK","Kecamatan Walaik"
"9402116","9402","KECAMATAN_WOUMA","Kecamatan Wouma"
"9402117","9402","KECAMATAN_WALESI","Kecamatan Walesi"
"9402118","9402","KECAMATAN_ASOTIPO","Kecamatan Asotipo"
"9402119","9402","KECAMATAN_MAIMA","Kecamatan Maima"
"9402120","9402","KECAMATAN_HUBIKOSI","Kecamatan Hubikosi"
"9402121","9402","KECAMATAN_PELEBAGA","Kecamatan Pelebaga"
"9402122","9402","KECAMATAN_IBELE","Kecamatan Ibele"
"9402123","9402","KECAMATAN_TAILAREK","Kecamatan Tailarek"
"9402124","9402","KECAMATAN_HUBIKIAK","Kecamatan Hubikiak"
"9402180","9402","KECAMATAN_ASOLOGAIMA","Kecamatan Asologaima"
"9402181","9402","KECAMATAN_MUSATFAK","Kecamatan Musatfak"
"9402182","9402","KECAMATAN_SILO_KARNO_DOGA","Kecamatan Silo Karno Doga"
"9402183","9402","KECAMATAN_PYRAMID","Kecamatan Pyramid"
"9402184","9402","KECAMATAN_MULIAMA","Kecamatan Muliama"
"9402185","9402","KECAMATAN_WAME","Kecamatan Wame"
"9402190","9402","KECAMATAN_KURULU","Kecamatan Kurulu"
"9402191","9402","KECAMATAN_USILIMO","Kecamatan Usilimo"
"9402192","9402","KECAMATAN_WITA_WAYA","Kecamatan Wita Waya"
"9402193","9402","KECAMATAN_LIBAREK","Kecamatan Libarek"
"9402194","9402","KECAMATAN_WADANGKU","Kecamatan Wadangku"
"9402195","9402","KECAMATAN_PISUGI","Kecamatan Pisugi"
"9402220","9402","KECAMATAN_BOLAKME","Kecamatan Bolakme"
"9402221","9402","KECAMATAN_WOLLO","Kecamatan Wollo"
"9402222","9402","KECAMATAN_YALENGGA","Kecamatan Yalengga"
"9402223","9402","KECAMATAN_TAGIME","Kecamatan Tagime"
"9402224","9402","KECAMATAN_MOLAGALOME","Kecamatan Molagalome"
"9402225","9402","KECAMATAN_TAGINERI","Kecamatan Tagineri"
"9402226","9402","KECAMATAN_BUGI","Kecamatan Bugi"
"9402227","9402","KECAMATAN_BPIRI","Kecamatan Bpiri"
"9402228","9402","KECAMATAN_KORAGI","Kecamatan Koragi"
"9402611","9402","KECAMATAN_ITLAY_HASIGE","Kecamatan Itlay Hasige"
"9402612","9402","KECAMATAN_SIEPKOSI","Kecamatan Siepkosi"
"9402614","9402","KECAMATAN_POPUGOBA","Kecamatan Popugoba"
"9403080","9403","KECAMATAN_KAUREH","Kecamatan Kaureh"
"9403081","9403","KECAMATAN_AIRU","Kecamatan Airu"
"9403082","9403","KECAMATAN_YAPSI","Kecamatan Yapsi"
"9403140","9403","KECAMATAN_KEMTUK","Kecamatan Kemtuk"
"9403150","9403","KECAMATAN_KEMTUK_GRESI","Kecamatan Kemtuk Gresi"
"9403151","9403","KECAMATAN_GRESI_SELATAN","Kecamatan Gresi Selatan"
"9403160","9403","KECAMATAN_NIMBORAN","Kecamatan Nimboran"
"9403161","9403","KECAMATAN_NIMBORAN_TIMUR_/_NAMBLONG","Kecamatan Nimboran Timur / Namblong"
"9403170","9403","KECAMATAN_NIMBOKRANG","Kecamatan Nimbokrang"
"9403180","9403","KECAMATAN_UNURUM_GUAY","Kecamatan Unurum Guay"
"9403200","9403","KECAMATAN_DEMTA","Kecamatan Demta"
"9403201","9403","KECAMATAN_YOKARI","Kecamatan Yokari"
"9403210","9403","KECAMATAN_DEPAPRE","Kecamatan Depapre"
"9403211","9403","KECAMATAN_RAVENIRARA","Kecamatan Ravenirara"
"9403220","9403","KECAMATAN_SENTANI_BARAT","Kecamatan Sentani Barat"
"9403221","9403","KECAMATAN_WAIBU","Kecamatan Waibu"
"9403230","9403","KECAMATAN_SENTANI","Kecamatan Sentani"
"9403231","9403","KECAMATAN_EBUNGFAU","Kecamatan Ebungfau"
"9403240","9403","KECAMATAN_SENTANI_TIMUR","Kecamatan Sentani Timur"
"9404050","9404","KECAMATAN_UWAPA","Kecamatan Uwapa"
"9404051","9404","KECAMATAN_MENOU","Kecamatan Menou"
"9404052","9404","KECAMATAN_DIPA","Kecamatan Dipa"
"9404060","9404","KECAMATAN_YAUR","Kecamatan Yaur"
"9404061","9404","KECAMATAN_TELUK_UMAR","Kecamatan Teluk Umar"
"9404070","9404","KECAMATAN_WANGGAR","Kecamatan Wanggar"
"9404071","9404","KECAMATAN_NABIRE_BARAT","Kecamatan Nabire Barat"
"9404080","9404","KECAMATAN_NABIRE","Kecamatan Nabire"
"9404081","9404","KECAMATAN_TELUK_KIMI","Kecamatan Teluk Kimi"
"9404090","9404","KECAMATAN_NAPAN","Kecamatan Napan"
"9404091","9404","KECAMATAN_MAKIMI","Kecamatan Makimi"
"9404092","9404","KECAMATAN_WAPOGA","Kecamatan Wapoga"
"9404093","9404","KECAMATAN_KEPULAUAN_MOORA","Kecamatan Kepulauan Moora"
"9404100","9404","KECAMATAN_SIRIWO","Kecamatan Siriwo"
"9404110","9404","KECAMATAN_YARO","Kecamatan Yaro"
"9408040","9408","KECAMATAN_YAPEN_TIMUR","Kecamatan Yapen Timur"
"9408041","9408","KECAMATAN_PANTURA_YAPEN","Kecamatan Pantura Yapen"
"9408042","9408","KECAMATAN_TELUK_AMPIMOI","Kecamatan Teluk Ampimoi"
"9408043","9408","KECAMATAN_RAIMBAWI","Kecamatan Raimbawi"
"9408044","9408","KECAMATAN_PULAU_KURUDU","Kecamatan Pulau Kurudu"
"9408050","9408","KECAMATAN_ANGKAISERA","Kecamatan Angkaisera"
"9408051","9408","KECAMATAN_KEP._AMBAI","Kecamatan Kep. Ambai"
"9408052","9408","KECAMATAN_YAWAKUKAT","Kecamatan Yawakukat"
"9408060","9408","KECAMATAN_YAPEN_SELATAN","Kecamatan Yapen Selatan"
"9408061","9408","KECAMATAN_KOSIWO","Kecamatan Kosiwo"
"9408062","9408","KECAMATAN_ANATAUREI","Kecamatan Anataurei"
"9408070","9408","KECAMATAN_YAPEN_BARAT","Kecamatan Yapen Barat"
"9408071","9408","KECAMATAN_WONAWA","Kecamatan Wonawa"
"9408072","9408","KECAMATAN_PULAU_YERUI","Kecamatan Pulau Yerui"
"9408080","9408","KECAMATAN_POOM","Kecamatan Poom"
"9408081","9408","KECAMATAN_WINDESI","Kecamatan Windesi"
"9409010","9409","KECAMATAN_NUMFOR_BARAT","Kecamatan Numfor Barat"
"9409011","9409","KECAMATAN_ORKERI","Kecamatan Orkeri"
"9409020","9409","KECAMATAN_NUMFOR_TIMUR","Kecamatan Numfor Timur"
"9409021","9409","KECAMATAN_BRUYADORI","Kecamatan Bruyadori"
"9409022","9409","KECAMATAN_POIRU","Kecamatan Poiru"
"9409030","9409","KECAMATAN_PADAIDO","Kecamatan Padaido"
"9409031","9409","KECAMATAN_AIMANDO_PADAIDO","Kecamatan Aimando Padaido"
"9409040","9409","KECAMATAN_BIAK_TIMUR","Kecamatan Biak Timur"
"9409041","9409","KECAMATAN_ORIDEK","Kecamatan Oridek"
"9409050","9409","KECAMATAN_BIAK_KOTA","Kecamatan Biak Kota"
"9409060","9409","KECAMATAN_SAMOFA","Kecamatan Samofa"
"9409070","9409","KECAMATAN_YENDIDORI","Kecamatan Yendidori"
"9409080","9409","KECAMATAN_BIAK_UTARA","Kecamatan Biak Utara"
"9409081","9409","KECAMATAN_ANDEY","Kecamatan Andey"
"9409090","9409","KECAMATAN_WARSA","Kecamatan Warsa"
"9409091","9409","KECAMATAN_YAWOSI","Kecamatan Yawosi"
"9409092","9409","KECAMATAN_BONDIFUAR","Kecamatan Bondifuar"
"9409100","9409","KECAMATAN_BIAK_BARAT","Kecamatan Biak Barat"
"9409101","9409","KECAMATAN_SWANDIWE","Kecamatan Swandiwe"
"9410030","9410","KECAMATAN_PANIAI_TIMUR","Kecamatan Paniai Timur"
"9410031","9410","KECAMATAN_YATAMO","Kecamatan Yatamo"
"9410032","9410","KECAMATAN_KEBO","Kecamatan Kebo"
"9410033","9410","KECAMATAN_PUGO_DAGI","Kecamatan Pugo Dagi"
"9410034","9410","KECAMATAN_WEGE_MUKA","Kecamatan Wege Muka"
"9410035","9410","KECAMATAN_WEGEE_BINO","Kecamatan Wegee Bino"
"9410036","9410","KECAMATAN_YAGAI","Kecamatan Yagai"
"9410040","9410","KECAMATAN_BIBIDA","Kecamatan Bibida"
"9410041","9410","KECAMATAN_DUMADAMA","Kecamatan Dumadama"
"9410070","9410","KECAMATAN_ARADIDE","Kecamatan Aradide"
"9410071","9410","KECAMATAN_EKADIDE","Kecamatan Ekadide"
"9410072","9410","KECAMATAN_AWEIDA","Kecamatan Aweida"
"9410073","9410","KECAMATAN_FAJAR_TIMUR","Kecamatan Fajar Timur"
"9410074","9410","KECAMATAN_TOPIYAI","Kecamatan Topiyai"
"9410080","9410","KECAMATAN_PANIAI_BARAT","Kecamatan Paniai Barat"
"9410081","9410","KECAMATAN_SIRIWO","Kecamatan Siriwo"
"9410082","9410","KECAMATAN_MUYE","Kecamatan Muye"
"9410083","9410","KECAMATAN_NAKAMA","Kecamatan Nakama"
"9410084","9410","KECAMATAN_TELUK_DEYA","Kecamatan Teluk Deya"
"9410090","9410","KECAMATAN_BOGOBAIDA","Kecamatan Bogobaida"
"9411040","9411","KECAMATAN_FAWI","Kecamatan Fawi"
"9411041","9411","KECAMATAN_DAGAI","Kecamatan Dagai"
"9411042","9411","KECAMATAN_KIYAGE","Kecamatan Kiyage"
"9411050","9411","KECAMATAN_MULIA","Kecamatan Mulia"
"9411053","9411","KECAMATAN_YAMBI","Kecamatan Yambi"
"9411054","9411","KECAMATAN_ILAMBURAWI","Kecamatan Ilamburawi"
"9411055","9411","KECAMATAN_MUARA","Kecamatan Muara"
"9411056","9411","KECAMATAN_PAGALEME","Kecamatan Pagaleme"
"9411057","9411","KECAMATAN_GURAGE","Kecamatan Gurage"
"9411058","9411","KECAMATAN_IRIMULI","Kecamatan Irimuli"
"9411060","9411","KECAMATAN_ILU","Kecamatan Ilu"
"9411061","9411","KECAMATAN_TORERE","Kecamatan Torere"
"9411063","9411","KECAMATAN_YAMONERI","Kecamatan Yamoneri"
"9411064","9411","KECAMATAN_WAEGI","Kecamatan Waegi"
"9411065","9411","KECAMATAN_NUME","Kecamatan Nume"
"9411066","9411","KECAMATAN_NIOGA","Kecamatan Nioga"
"9411067","9411","KECAMATAN_GUBUME","Kecamatan Gubume"
"9411068","9411","KECAMATAN_TAGANOMBAK","Kecamatan Taganombak"
"9411070","9411","KECAMATAN_TINGGINAMBUT","Kecamatan Tingginambut"
"9411071","9411","KECAMATAN_KALOME","Kecamatan Kalome"
"9411072","9411","KECAMATAN_WANWI","Kecamatan Wanwi"
"9411080","9411","KECAMATAN_MEWOLUK","Kecamatan Mewoluk"
"9411081","9411","KECAMATAN_LUMO","Kecamatan Lumo"
"9411082","9411","KECAMATAN_MOLANIKIME","Kecamatan Molanikime"
"9411090","9411","KECAMATAN_YAMO","Kecamatan Yamo"
"9411091","9411","KECAMATAN_DOKOME","Kecamatan Dokome"
"9412010","9412","KECAMATAN_MIMIKA_BARAT","Kecamatan Mimika Barat"
